PU_ID,PU_Lat,PU_Lon,Number_of_genera,Country,Ecoregion,Management,Habitat,Observer,Depth,Coralcover,SSTRateofRise,PARmax,Calcite,Dis_oxygen,mean.waveNRJ,Salinity_mean,andrello_reef_value,andrello_nutrients,mean.npp,TT_market_hrs,TT_pop_hrs,cumDHW,SST_Kurtosis,SST_Median,ChlorA_median,andrello_sediments,Current_vel_mean,Diff_attenuation,Grav_NP,Grav_NC,PH,SST_bimodality,SST_Skewness,ClimateStressModel,Netflow,Indegree,Outdegree,Retention,min_yr,max_yr,no_replicates
5144,57.514632,-20.081276,28,Mauritius,Mascarene Islands,UnfishedLow,Slope,Tim,9,49,0.022882514,55.52399826,0.000105,4.742000103,18.12529373,35.147053,6297,0,550.6999512,0.966666667,0.366666667,38.2806397,-1.280063913,25.61,0.131934406,0,0.026097,0.039000001,5.938342939,46.69416128,8.267000198,0.581380357,0.018934838,0.427074999,0.236042516,21.5,23,2.5,2019,2019,1
5144,57.514632,-20.081276,28,Mauritius,Mascarene Islands,UnfishedLow,Slope,Nyawira,5,49,0.022882514,55.52399826,0.000105,4.742000103,18.12529373,35.147053,6297,0,550.6999512,0.966666667,0.366666667,38.2806397,-1.280063913,25.61,0.131934406,0,0.026097,0.039000001,5.938342939,46.69416128,8.267000198,0.581380357,0.018934838,0.427074999,0.236042516,21.5,23,2.5,2019,2019,1
5149,57.514632,-20.102492,17,Mauritius,Mascarene Islands,Restricted,Crest,Nyawira,2.4,49,0.022882514,55.52399826,0.000105,4.742000103,19.75096893,35.147053,6297,0,542.2879028,0.45,0.016666667,38.2806397,-1.280063913,25.61,0.145207897,0,NA,0.039000001,224.5110779,217.0480498,8.267000198,0.581380357,0.018934838,0.49149999,0.236042516,21.5,23,2.5,2022,2022,5
5165,57.784127,-20.166124,5,Mauritius,Mascarene Islands,Restricted,Slope,Vikash,1.5,41,0.026558382,57.95499992,8.3E-05,4.748000145,0.666961908,35.206011,4296,0,534.9603882,1.2,0.316666667,62.1482158,-1.250180123,25.61,0.119519901,0,0.0237625,0.038000001,0.063762699,30.32821134,8.267000198,0.571624442,0.025577508,0.329149991,-0.078625209,57.75,82.75,0,2019,2019,1
5169,57.784127,-20.187329,22,Mauritius,Mascarene Islands,Restricted,Slope,Nyawira,15,40,0.026558382,57.4679985,9.2E-05,4.749000072,0.657606959,35.106129,4296,0,508.1135254,1.2,0.316666667,62.1482158,-1.250180123,25.605,0.120412888,0,0.016728,0.043000001,0.063762699,30.32821134,8.267000198,0.571624442,0.025577508,0.351449996,-0.078625209,57.75,82.75,0,2021,2021,2
5172,57.784127,-20.208531,27,Mauritius,Mascarene Islands,Restricted,Slope,Tim,16,40,0.02666484,57.4679985,9.2E-05,4.749000072,0.657606959,35.106129,4296,0,508.1135254,1.033333333,0.05,62.4797191,-1.248908967,25.84,0.120412888,0,0.016728,0.043000001,8.555555556,40.7575702,8.267000198,0.571219898,0.025925787,0.393424988,-0.078625209,57.75,82.75,0,2019,2019,1
5172,57.784127,-20.208531,28,Mauritius,Mascarene Islands,Restricted,Slope,Nyawira,1.5,40,0.02666484,57.4679985,9.2E-05,4.749000072,0.657606959,35.106129,4296,0,508.1135254,1.033333333,0.05,62.4797191,-1.248908967,25.84,0.120412888,0,0.016728,0.043000001,8.555555556,40.7575702,8.267000198,0.571219898,0.025925787,0.393424988,-0.078625209,57.75,82.75,0,2019,2019,1
5180,57.806585,-20.250926,11,Mauritius,Mascarene Islands,Fished,n/a,Nyawira,1.5,39,0.026934234,57.35599899,0.0016195,4.750499964,0.64965409,35.0712585,1086,0,520.0570679,1.033333333,0.05,63.5114756,-1.245605436,25.615,0.174209828,0,0.0176885,0.0515,8.555555556,40.7575702,8.267000198,0.570175849,0.026958441,0.308499992,-0.078625209,57.75,82.75,0,2019,2019,1
5180,57.806585,-20.250926,9,Mauritius,Mascarene Islands,Restricted,n/a,Tim,1.5,39,0.026934234,57.35599899,0.0016195,4.750499964,0.64965409,35.0712585,1086,0,520.0570679,1.033333333,0.05,63.5114756,-1.245605436,25.615,0.174209828,0,0.0176885,0.0515,8.555555556,40.7575702,8.267000198,0.570175849,0.026958441,0.308499992,-0.078625209,57.75,82.75,0,2019,2019,1
5182,57.357427,-20.27212,8,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Nyawira,1.5,45,0.023231631,55.02099991,6.6E-05,4.744999886,27.77874756,35.036908,5456,0,498.2095947,0.95,0.116666667,43.2113657,-1.270709976,25.8,0.106114976,0,NA,0.033,0.403732269,46.99737126,8.267000198,0.57819209,0.016762257,0.226399995,-0.023227059,71.25,93.5,0,2019,2019,2
5182,57.357427,-20.27212,21,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Tim,1.5,45,0.023231631,55.02099991,6.6E-05,4.744999886,27.77874756,35.036908,5456,0,498.2095947,0.95,0.116666667,43.2113657,-1.270709976,25.8,0.106114976,0,NA,0.033,0.403732269,46.99737126,8.267000198,0.57819209,0.016762257,0.226399995,-0.023227059,71.25,93.5,0,2004,2004,1
5182,57.357427,-20.27212,6,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Vikash,1.5,45,0.023231631,55.02099991,6.6E-05,4.744999886,27.77874756,35.036908,5456,0,498.2095947,0.95,0.116666667,43.2113657,-1.270709976,25.8,0.106114976,0,NA,0.033,0.403732269,46.99737126,8.267000198,0.57819209,0.016762257,0.226399995,-0.023227059,71.25,93.5,0,2019,2019,2
5182,57.357427,-20.27212,17,Mauritius,Mascarene Islands,Restricted,Slope,Nyawira,10,45,0.023231631,55.02099991,6.6E-05,4.744999886,27.77874756,35.036908,5456,0,498.2095947,0.95,0.116666667,43.2113657,-1.270709976,25.8,0.106114976,0,NA,0.033,0.403732269,46.99737126,8.267000198,0.57819209,0.016762257,0.226399995,-0.023227059,71.25,93.5,0,2019,2019,1
5182,57.357427,-20.27212,14,Mauritius,Mascarene Islands,Restricted,Slope,Tim,1.5,45,0.023231631,55.02099991,6.6E-05,4.744999886,27.77874756,35.036908,5456,0,498.2095947,0.95,0.116666667,43.2113657,-1.270709976,25.8,0.106114976,0,NA,0.033,0.403732269,46.99737126,8.267000198,0.57819209,0.016762257,0.226399995,-0.023227059,71.25,93.5,0,2019,2019,1
5189,57.806585,-20.29331,12,Mauritius,Mascarene Islands,Restricted,Flat,Tim,2,39,0.026919521,57.24399948,0.003147,4.751999855,35.50139618,35.036388,1300,0,523.112854,1.266666667,0.116666667,62.9525023,-1.244975743,25.79,0.294390269,0,0.018649,0.059999999,0.419400384,26.85528496,8.267000198,0.570000003,0.027875664,0.310499996,-0.078625209,57.75,82.75,0,2004,2004,1
5189,57.806585,-20.29331,12,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,2,39,0.026919521,57.24399948,0.003147,4.751999855,35.50139618,35.036388,1300,0,523.112854,1.266666667,0.116666667,62.9525023,-1.244975743,25.79,0.294390269,0,0.018649,0.059999999,0.419400384,26.85528496,8.267000198,0.570000003,0.027875664,0.310499996,-0.078625209,57.75,82.75,0,2004,2004,1
5200,57.784127,-20.335682,20,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,2,39,0.027071814,57.53100014,0.0110805,4.753499985,0.574651062,35.104078,1428,0,539.7954712,1.266666667,0.116666667,63.511913,-1.246239399,25.63,1.291413985,0,0.01818,0.056,0.419400384,26.85528496,8.267000198,0.570429802,0.028475349,0.381850004,-0.17959374,58.25,81.25,0,2004,2004,2
5201,57.806585,-20.335682,14,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,1.625,40,0.027067687,57.53100014,0.0110805,4.753499985,0.574651062,35.104078,1428,0,539.7954712,1.266666667,0.116666667,63.2185838,-1.244836383,25.62333333,0.328571439,0,0.01818,0.056,0.419400384,26.85528496,8.267000198,0.569971808,0.028407414,0.333299994,-0.17959374,58.25,81.25,0,2021,2021,2
5224,57.716753,-20.399217,10,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Nyawira,3.5,41,0.026841324,56.77099991,0.006464,4.754000187,0.461056918,35.043514,1937,0,669.0877686,1.4,0.133333333,61.1521598,-1.250310488,27.67,0.149716981,0,0.019122,0.048,0.10566111,21.80659081,8.267000198,0.571824072,0.030481563,0.450200006,-0.17959374,58.25,81.25,0,2019,2019,1
5232,57.716753,-20.42039,7,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Natalie,1,42,0.026746575,56.98250008,0.003286,4.755000114,0.461056918,35.2890185,3547,0,669.0877686,1.4,0.133333333,60.7471029,-1.250394204,27.86,0.149716981,0,0.0163325,0.044,0.10566111,21.80659081,8.267499924,0.571868018,0.030954375,0.41080001,0.145688003,32.75,26.75,2.75,2016,2016,1
5232,57.716753,-20.42039,10,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,1,42,0.026746575,56.98250008,0.003286,4.755000114,0.461056918,35.2890185,3547,0,669.0877686,1.4,0.133333333,60.7471029,-1.250394204,27.86,0.149716981,0,0.0163325,0.044,0.10566111,21.80659081,8.267499924,0.571868018,0.030954375,0.41080001,0.145688003,32.75,26.75,2.75,2021,2021,1
5239,57.716753,-20.441559,9,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,1.5,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2019,2019,1
5239,57.716753,-20.441559,4,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,1.75,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2019,2019,2
5239,57.716753,-20.441559,24,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,2,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2004,2004,1
5239,57.716753,-20.441559,12,Mauritius,Mascarene Islands,UnfishedHigh,Lagoon/Back reef,Nyawira,2,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2021,2021,1
5239,57.716753,-20.441559,9,Mauritius,Mascarene Islands,UnfishedLow,Flat,Tim,1.5,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2004,2004,1
5239,57.716753,-20.441559,5,Mauritius,Mascarene Islands,UnfishedLow,Flat,Vikash,1.5,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2019,2019,1
5239,57.716753,-20.441559,8,Mauritius,Mascarene Islands,UnfishedLow,Lagoon/Back reef,Nyawira,5,40,0.026696555,57.19400024,0.000108,4.756000042,0.516955078,35.534523,3547,0,624.1165771,1.4,0.133333333,61.8285507,-1.250088542,27.695,0.144420959,0,0.013543,0.039999999,0.10566111,21.80659081,8.267999649,0.571777008,0.031203313,0.396650001,0.145688003,32.75,26.75,2.75,2019,2019,2
5241,57.312511,-20.462726,6,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,1.5,44,0.024047945,55.75299835,0.018769,4.751999855,33.08705902,35.322609,3866,0,537.7315063,1.616666667,0.333333333,50.0926627,-1.267765653,27.6925,0.142458888,0,0.01308,0.035999998,0.074303131,16.6647996,8.267999649,0.577346725,0.022767819,0.19985,-0.015946683,32.5,35.5,112.5,2019,2019,1
5241,57.312511,-20.462726,6,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,1.5,44,0.024047945,55.75299835,0.018769,4.751999855,33.08705902,35.322609,3866,0,537.7315063,1.616666667,0.333333333,50.0926627,-1.267765653,27.6925,0.142458888,0,0.01308,0.035999998,0.074303131,16.6647996,8.267999649,0.577346725,0.022767819,0.19985,-0.015946683,32.5,35.5,112.5,2019,2019,1
5241,57.312511,-20.462726,17,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,1,44,0.024047945,55.75299835,0.018769,4.751999855,33.08705902,35.322609,3866,0,537.7315063,1.616666667,0.333333333,50.0926627,-1.267765653,27.6925,0.142458888,0,0.01308,0.035999998,0.074303131,16.6647996,8.267999649,0.577346725,0.022767819,0.19985,-0.015946683,32.5,35.5,112.5,2004,2004,1
5245,57.716753,-20.462726,16,Mauritius,Mascarene Islands,Restricted,Slope,Nyawira,16,41,0.026892077,57.19400024,0.000108,4.756000042,0.516955078,35.534523,303,0,624.1165771,1.383333333,0.266666667,61.6372829,-1.249672423,27.76,0.136243541,0,0.013543,0.039999999,0.553376295,22.29482971,8.267999649,0.571650198,0.031456676,0.382499993,0.145688003,32.75,26.75,2.75,2021,2021,2
5249,57.379885,-20.48389,9,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,0.8,33,0.023342466,48.84999847,0.055976,4.752999783,34.25904846,35.058533,787,0,601.6755981,1.35,0.016666667,49.0916782,-1.268763435,27.81,0.128914397,0,0.031015,0.034000002,65.74388123,23.88677666,8.267999649,0.577744863,0.025136983,0.223099999,-0.010081162,28.25,30,9.25,2019,2019,1
5254,57.379885,-20.505051,7,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Nyawira,1.5,38,0.023698727,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.6352552,-1.26776274,27.93,0.128914397,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577437199,0.026016228,0.210999995,-0.010081162,28.25,30,9.25,2019,2019,1
5254,57.379885,-20.505051,11,Mauritius,Mascarene Islands,Fished,Lagoon/Back reef,Tim,0.75,38,0.023698727,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.6352552,-1.26776274,27.93,0.128914397,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577437199,0.026016228,0.210999995,-0.010081162,28.25,30,9.25,2004,2019,2
5254,57.379885,-20.505051,5,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,0.8,38,0.023698727,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.6352552,-1.26776274,27.93,0.128914397,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577437199,0.026016228,0.210999995,-0.010081162,28.25,30,9.25,2019,2019,1
5254,57.379885,-20.505051,5,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,0.8,38,0.023698727,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.6352552,-1.26776274,27.93,0.128914397,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577437199,0.026016228,0.210999995,-0.010081162,28.25,30,9.25,2019,2019,1
5255,57.402343,-20.505051,3,Mauritius,Mascarene Islands,Fished,Slope,Natalie,1,39,0.023912891,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.0457271,-1.267183941,27.635,0.131419286,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577275477,0.027031691,0.210099995,-0.010081162,28.25,30,9.25,2016,2016,1
5255,57.402343,-20.505051,17,Mauritius,Mascarene Islands,Fished,Slope,Nyawira,20,39,0.023912891,52.57999992,0.0280225,4.753999949,35.60731888,34.8172265,787,0,584.4019775,1.35,0.016666667,50.0457271,-1.267183941,27.635,0.131419286,0,0.0238145,0.034000002,65.74388123,23.88677666,8.267999649,0.577275477,0.027031691,0.210099995,-0.010081162,28.25,30,9.25,2019,2019,1
5256,57.424801,-20.505051,10,Mauritius,Mascarene Islands,Fished,Slope,Natalie,1,41,0.023870674,53.97233327,0.018712,4.754666646,35.6420784,34.905084,1698,0,581.1517944,1.266666667,0.016666667,49.7355182,-1.265014824,27.745,0.136005573,0,0.023091333,0.033666668,57.24056244,26.78442191,8.267999649,0.576625864,0.029246385,0.242849991,-0.010081162,28.25,30,9.25,2016,2016,1
5258,57.469716,-20.505051,12,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Nyawira,1,45,0.023354642,56.75699997,9.1E-05,4.756000042,35.67684174,35.080799,2774,0,590.7232056,1.266666667,0.016666667,50.1063392,-1.26196432,27.82,0.148558237,0,0.021645,0.033,57.24056244,26.78442191,8.267999649,0.575654731,0.030426658,0.299249992,-0.010081162,28.25,30,9.25,2019,2019,2
5258,57.469716,-20.505051,10,Mauritius,Mascarene Islands,Restricted,Lagoon/Back reef,Tim,1,45,0.023354642,56.75699997,9.1E-05,4.756000042,35.67684174,35.080799,2774,0,590.7232056,1.266666667,0.016666667,50.1063392,-1.26196432,27.82,0.148558237,0,0.021645,0.033,57.24056244,26.78442191,8.267999649,0.575654731,0.030426658,0.299249992,-0.010081162,28.25,30,9.25,2019,2019,2
5369,43.837782,-18.546207,19,Madagascar,Western and Northern Madagascar,Restricted,Bank,Nyawira,6,44,0.022547945,58.07250023,0.002194,4.769999981,10.18417072,35.0838625,0,0.001504026,1716.827271,10.85,1.1,56.7141928,-1.213783104,27.285,0.759553552,0.023327684,0.020057,0.125999998,0.000226631,3.287557722,8.213999748,0.565110083,-0.099090131,0.472199991,0.301522584,20.5,48,172.75,2009,2009,1
5369,43.837782,-18.546207,24,Madagascar,Western and Northern Madagascar,Restricted,Lagoon/Back reef,Tim,5,44,0.022547945,58.07250023,0.002194,4.769999981,10.18417072,35.0838625,0,0.001504026,1716.827271,10.85,1.1,56.7141928,-1.213783104,27.285,0.759553552,0.023327684,0.020057,0.125999998,0.000226631,3.287557722,8.213999748,0.565110083,-0.099090131,0.472199991,0.301522584,20.5,48,172.75,2009,2009,1
5370,43.86024,-18.546207,24,Madagascar,Western and Northern Madagascar,Restricted,Bank,Nyawira,5,44,0.023040042,57.96300125,0.003154,4.771999836,8.499124527,35.06131,0,0.00913952,1935.265625,10.85,1.1,58.5093119,-1.213014226,27.285,0.887519255,0.998873174,0.034058,0.143999994,0.000226631,3.287557722,8.213999748,0.566514149,-0.1129753,0.497825004,0.301522584,20.5,48,172.75,2009,2009,1
5372,43.905156,-18.546207,23,Madagascar,Western and Northern Madagascar,Restricted,Slope,Nyawira,5,42,0.023615129,57.96300125,0.003154,4.771999836,6.814079285,35.06131,0,0.00913952,1935.265625,10.85,1.1,63.3965203,-1.209007893,27.345,1.251451269,0.998873174,0.034058,0.143999994,0.000226631,3.287557722,8.213999748,0.569380442,-0.142016372,0.512025006,0.301522584,20.5,48,172.75,2009,2009,1
5375,43.882698,-18.567626,15,Madagascar,Western and Northern Madagascar,Restricted,Slope,Nyawira,5,43,0.023247821,57.96300125,0.003154,4.771999836,8.499124527,35.06131,0,0.005033911,1935.265625,10.85,1.1,60.9142968,-1.213656456,28.245,1.177244529,0.326245397,0.034058,0.143999994,0.000226631,3.287557722,8.213999748,0.567895279,-0.121933426,0.539900005,0.301522584,20.5,48,172.75,2009,2009,1
5384,43.927614,-18.589043,18,Madagascar,Western and Northern Madagascar,Restricted,Lagoon/Back reef,Nyawira,7,43,0.023840598,58.15124989,0.002866,4.774999976,8.604896545,35.11556225,0,0.012822075,1875.101074,10.88333333,1.383333333,63.5690687,-1.208420951,27.87,1.09177275,3.762406349,0.026921,0.139749996,0.000159195,3.268087894,8.213999748,0.57080524,-0.151843712,0.501100004,0.199981538,32.75,59.75,86.75,2009,2009,1
5384,43.927614,-18.589043,25,Madagascar,Western and Northern Madagascar,Restricted,Lagoon/Back reef,Nyawira,3,43,0.023840598,58.15124989,0.002866,4.774999976,8.604896545,35.11556225,0,0.012822075,1875.101074,10.88333333,1.383333333,63.5690687,-1.208420951,27.87,1.09177275,3.762406349,0.026921,0.139749996,0.000159195,3.268087894,8.213999748,0.57080524,-0.151843712,0.501100004,0.199981538,32.75,59.75,86.75,2009,2009,1
5386,43.972529,-18.589043,11,Madagascar,Western and Northern Madagascar,Restricted,Flat,Nyawira,7,40,0.024333528,58.05599976,0.003704,4.77699995,6.793178082,35.0778615,0,0.030043582,1875.101074,10.43333333,0.95,67.4923908,-1.200575908,28.19,1.455899656,24.47312546,0.0291005,0.158499997,0.000606027,3.556311603,8.213999748,0.573577486,-0.180346782,0.482199997,0.199981538,32.75,59.75,86.75,2009,2009,1
5491,40.603847,-11.013654,20,Mozambique,East African Coral Coast,Restricted,Flat,Maria,1.5,36,0.022498132,56.15200043,0.001804,4.513999939,3.717417955,34.959942,4488,0.272334248,779.1668701,5.316666667,0.333333333,34.9546824,-1.058308424,27.44,1.174763739,33.44085312,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527028928,-0.153979542,0.650050014,-0.351250031,89.75,56.5,87,2008,2008,1
5491,40.603847,-11.013654,18,Mozambique,East African Coral Coast,Restricted,Flat,Nyawira,3,36,0.022498132,56.15200043,0.001804,4.513999939,3.717417955,34.959942,4488,0.272334248,779.1668701,5.316666667,0.333333333,34.9546824,-1.058308424,27.44,1.174763739,33.44085312,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527028928,-0.153979542,0.650050014,-0.351250031,89.75,56.5,87,2011,2011,1
5491,40.603847,-11.013654,22,Mozambique,East African Coral Coast,Restricted,Flat,Tim,1.5,36,0.022498132,56.15200043,0.001804,4.513999939,3.717417955,34.959942,4488,0.272334248,779.1668701,5.316666667,0.333333333,34.9546824,-1.058308424,27.44,1.174763739,33.44085312,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527028928,-0.153979542,0.650050014,-0.351250031,89.75,56.5,87,2008,2008,1
5492,40.626305,-11.013654,29,Mozambique,East African Coral Coast,Restricted,Flat,Nyawira,6.333333333,36,0.022260274,56.15200043,0.001804,4.513999939,0.068620048,34.959942,35904,0.187891573,779.1668701,5.316666667,0.333333333,34.677913,-1.061420161,27.43,0.944693625,17.71900558,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527162573,-0.149428586,0.605599999,-0.351250031,89.75,56.5,87,2014,2014,3
5494,40.626305,-11.03584,18,Mozambique,East African Coral Coast,Restricted,Flat,Maria,2,36,0.022260274,56.15200043,0.001804,4.513999939,0.068620048,34.959942,35904,0.187891573,779.1668701,5.316666667,0.333333333,34.677913,-1.061420161,27.45,0.841621637,17.71900558,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527162573,-0.149428586,0.624850005,-0.173611621,50.25,39.5,158.75,2008,2008,1
5494,40.626305,-11.03584,25,Mozambique,East African Coral Coast,Restricted,Flat,Tim,2,36,0.022260274,56.15200043,0.001804,4.513999939,0.068620048,34.959942,35904,0.187891573,779.1668701,5.316666667,0.333333333,34.677913,-1.061420161,27.45,0.841621637,17.71900558,0.347383,0.108000003,0.016645605,0.946923344,8.201000214,0.527162573,-0.149428586,0.624850005,-0.173611621,50.25,39.5,158.75,2008,2008,1
5496,40.671221,-11.03584,29,Mozambique,East African Coral Coast,Restricted,Slope,Nyawira,6.75,35,0.021780822,56.3920002,0.002514,4.515500069,0.060751647,34.9710865,51853,0.092091806,779.1668701,5.666666667,0.916666667,35.683676,-1.069863457,27.51,0.608110785,6.247775555,0.3594905,0.108000003,0.000327681,0.834954056,8.201000214,0.528232884,-0.141225121,0.62895,-0.064469182,31.25,37.25,212.75,2014,2014,4
5498,40.716136,-11.03584,22,Mozambique,East African Coral Coast,UnfishedLow,Flat,Nyawira,5,41,0.021243151,56.63199997,0.003224,4.517000198,4.668393612,34.982231,66008,0.038118914,742.4916992,5.666666667,0.916666667,37.4748999,-1.078258239,27.49,0.318318613,1.484555721,0.371598,0.108000003,0.000327681,0.834954056,8.201000214,0.529740084,-0.135674888,0.574200004,-0.064469182,31.25,37.25,212.75,2014,2014,2
5498,40.716136,-11.03584,22,Mozambique,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,5,41,0.021243151,56.63199997,0.003224,4.517000198,4.668393612,34.982231,66008,0.038118914,742.4916992,5.666666667,0.916666667,37.4748999,-1.078258239,27.49,0.318318613,1.484555721,0.371598,0.108000003,0.000327681,0.834954056,8.201000214,0.529740084,-0.135674888,0.574200004,-0.064469182,31.25,37.25,212.75,2014,2014,2
5516,40.693679,-11.124569,23,Mozambique,East African Coral Coast,Restricted,Slope,Emily,7,33,0.021710405,56.86100006,0.000485,4.511000156,4.554757118,35.057137,4864,0.066910461,727.4614868,5.9,0.483333333,38.8398486,-1.068435036,27.455,0.619227812,2.134185791,0.334907,0.071000002,0.001150243,0.772423609,8.201000214,0.527052619,-0.135714627,0.579324991,-0.576850671,102.25,26.5,216.25,2011,2011,2
5516,40.693679,-11.124569,25,Mozambique,East African Coral Coast,Restricted,Slope,Nyawira,7,33,0.021710405,56.86100006,0.000485,4.511000156,4.554757118,35.057137,4864,0.066910461,727.4614868,5.9,0.483333333,38.8398486,-1.068435036,27.455,0.619227812,2.134185791,0.334907,0.071000002,0.001150243,0.772423609,8.201000214,0.527052619,-0.135714627,0.579324991,-0.576850671,102.25,26.5,216.25,2011,2011,2
5804,40.581389,-12.010322,20,Mozambique,East African Coral Coast,Restricted,n/a,Nyawira,15,36,0.022088185,56.40674973,0.00180175,4.438750029,3.122818947,35.0209235,18,0.161213532,746.6646118,5.166666667,0.2,39.3904685,-1.029890861,27.54333333,0.364363462,47.6459198,0.1315915,0.087499999,0.055555556,1.131490803,8.201999664,0.522741644,-0.173888044,0.637799978,0.595848571,118.5,66.25,0,2012,2012,1
5812,40.491558,-12.054534,21,Mozambique,East African Coral Coast,Restricted,n/a,Nyawira,9,37,0.021873406,56.12400055,0.00182,4.433000088,0.051201664,34.972893,61,0.225824773,772.7655029,6.066666667,0.016666667,37.2787659,-1.038337967,27.535,0.590379119,66.10523987,0.117208,0.105999999,9.929679871,0.818933025,8.201999664,0.525297154,-0.175602665,0.738799989,0.595848571,118.5,66.25,0,2012,2012,1
5825,40.491558,-12.098739,27,Mozambique,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,6,40,0.02178602,56.99749947,0.0244095,4.426500082,3.080376387,34.9857045,280,0.215997949,780.9328003,4.666666667,0.016666667,36.325839,-1.050353394,27.53,0.590379119,73.99793243,0.110663,0.114500001,10.32218742,1.391321609,8.203000069,0.527809297,-0.171534949,0.718599975,-0.255035024,106.75,28.5,3.75,2012,2012,1
5839,40.558931,-12.142936,27,Mozambique,East African Coral Coast,Restricted,Slope,Nyawira,8,39,0.022009132,57.06499863,0.007141,4.427000046,0.178338706,34.99741,585,0.200271279,766.6029663,4.733333333,0.516666667,37.3255499,-1.051654398,27.53,0.689261079,112.9188461,0.10793,0.107000001,0.059697533,1.347868244,8.203000069,0.527369926,-0.166976624,0.655499995,0.497631418,122,97,1.75,2015,2015,1
